"Row-names","Symbol","CONTROL-EIDD___log2FoldChange","CONTROL-EIDD___padj","data","EIDD_1","EIDD_2","EIDD_3","EIDD_4","CONTROL_1","CONTROL_2","CONTROL_3","CONTROL_4"
"ENSMAUG00000020278","Rad1",0.584111814492742,0.0914651998026024," ",6.14183273112557,5.44394095428599,5.89349390165774,5.66198319789318,6.30043691859035,6.37523463700106,6.12466816068545,6.62011187359808
"ENSMAUG00000020280","Zfp24",-0.0103324862398487,0.965978800082433," ",8.91598813460643,8.97303233250848,9.16622686110431,9.28048456417939,9.09935383298845,9.06965332936542,8.9925294041879,9.14698593643393
"ENSMAUG00000020281","Ier5l",1.18424909750425,0.000440782788824964," ",5.16545046522651,5.67853651377904,5.98784860141835,5.78146374427977,6.61785879155117,7.10151826925178,6.43219521708339,6.99994013517053
"ENSMAUG00000020283","Ggnbp1",1.01466180982154,0.210981899246071," ",3.47071092177825,3.73698281077468,4.54135162661545,2.78962750796644,4.15825785250989,5.4431297271095,4.43611775445838,4.00632311007012
"ENSMAUG00000020284","Prss27",0.254206826663551,0.874411550513627," ",2.43756532902628,3.5467593551756,2.85084493794246,3.67169385712581,3.44989279953305,4.23378116106519,3.13961855407918,2
"ENSMAUG00000020285","",-0.478131369573701,0.00673634477379463," ",8.36929266453691,8.30308869858405,8.29541522002429,8.26943782125713,7.93709334452267,7.74061448484691,7.91869443155317,7.72375886103077
"ENSMAUG00000020286","",0.211481051072423,0.865296647039258," ",4.00421135600225,3.61299343132578,3.38245355600408,5.11279935299914,4.46018726986392,2,4.07334279737258,5.16275971656166
"ENSMAUG00000020287","Lsm8",0.224524466633511,0.753392023455178," ",4.48700245690645,4.35550044378589,4.96905535515142,3.67169385712581,4.85494496789317,4.23378116106519,4.43611775445838,4.9229187839844
"ENSMAUG00000020288","Ankrd26",-0.693390663526231,0.00119104574693697," ",8.73107611037061,8.95079468975609,8.58225060269743,9.15702514055845,8.21111406273478,8.27690846362,8.23520488544634,8.00213186567011
"ENSMAUG00000020289","Dcaf17",-0.598842263952612,0.0415721298895943," ",6.72850910786457,6.80939780762592,6.80318342947545,6.58206125640574,6.32557729076525,5.73828197976213,6.4142152223181,5.957840347827
"ENSMAUG00000020290","Stc1",-0.671796588979508,0.041984790498717," ",7.80069174382098,7.63991450655892,7.27676367470854,6.91385273456867,6.69705296858656,6.68319168901776,6.54390147915528,7.19622103208567
